date,identifier,open,high,low,close,volume
2025-03-07,XLY,184.32,184.69,176.38,176.73,1480638
2025-03-08,XLY,176.73,179.48,176.38,179.12,1869558
2025-03-09,XLY,179.12,187.00,178.76,186.63,4665614
2025-03-10,XLY,186.63,188.19,186.26,187.81,2006178
2025-03-11,XLY,187.81,195.43,187.43,195.04,1774855
2025-03-12,XLY,195.04,201.10,194.65,200.70,2804943
2025-03-13,XLY,200.70,201.10,200.25,200.65,3883049
2025-03-14,XLY,200.65,201.16,200.25,200.76,1999263
2025-03-15,XLY,200.76,201.16,200.06,200.46,2204423
2025-03-16,XLY,200.46,200.86,196.28,196.67,3460130
2025-03-17,XLY,196.67,197.06,195.10,195.49,2879596
2025-03-18,XLY,195.49,195.88,189.22,189.60,1742213
2025-03-19,XLY,189.60,193.68,189.22,193.29,4014729
2025-03-20,XLY,193.29,193.68,188.98,189.36,4018020
2025-03-21,XLY,189.36,192.80,188.98,192.42,591127
2025-02-21,XLI,84.34,85.85,84.17,85.68,2135642
2025-02-22,XLI,85.68,85.85,84.66,84.83,4668340
2025-02-23,XLI,84.83,85.00,81.63,81.79,1371152
2025-02-24,XLI,81.79,84.16,81.63,83.99,1958099
2025-02-25,XLI,83.99,85.98,83.82,85.81,3614564
2025-02-26,XLI,85.81,88.06,85.64,87.88,3551951
2025-02-27,XLI,87.88,89.88,87.70,89.70,1664531
2025-02-28,XLI,89.70,91.19,89.52,91.01,4244833
2025-03-01,XLI,91.01,95.23,90.83,95.04,3207707
2025-03-02,XLI,95.04,96.24,94.85,96.05,1615436
2025-03-03,XLI,96.05,96.24,93.93,94.12,569437
2025-03-04,XLI,94.12,94.31,93.01,93.20,1986332
2025-03-05,XLI,93.20,95.57,93.01,95.38,1073511
2025-03-06,XLI,95.38,96.39,95.19,96.20,2312167
2025-03-07,XLI,96.20,96.39,93.48,93.67,1799196
2025-03-08,XLI,93.67,93.86,91.56,91.74,3914065
2025-03-09,XLI,91.74,92.59,91.56,92.41,2554338
2025-03-10,XLI,92.41,92.59,91.48,91.66,3296385
2025-03-11,XLI,91.66,91.84,89.78,89.96,3120584
2025-03-12,XLI,89.96,90.50,89.78,90.32,2702815
2025-03-13,XLI,90.32,92.92,90.14,92.73,3211061
2025-03-14,XLI,92.73,94.51,92.54,94.32,4287716
2025-03-15,XLI,94.32,97.27,94.13,97.08,2424078
2025-03-16,XLI,97.08,99.59,96.89,99.39,3748343
2025-03-17,XLI,99.39,100.75,99.19,100.55,4632769
2025-03-18,XLI,100.55,100.85,100.35,100.65,1166883
2025-03-19,XLI,100.65,104.42,100.45,104.21,4703179
2025-03-20,XLI,104.21,104.42,103.81,104.02,4412687
2025-03-21,XLI,104.02,104.23,103.67,103.88,1047731
2025-02-21,XLV,103.22,104.12,103.01,103.91,608032
2025-02-22,XLV,103.91,104.12,102.46,102.67,4693296
2025-02-23,XLV,102.67,102.88,101.59,101.79,2942118
2025-02-24,XLV,101.79,101.99,101.26,101.46,4697739
2025-02-25,XLV,101.46,103.50,101.26,103.29,4956134
2025-02-26,XLV,103.29,103.50,102.63,102.84,2608892
2025-02-27,XLV,102.84,106.32,102.63,106.11,3134027
2025-02-28,XLV,106.11,108.86,105.90,108.64,1894427
2025-03-01,XLV,108.64,111.35,108.42,111.13,3488059
2025-03-02,XLV,111.13,111.35,107.84,108.06,811362
2025-03-03,XLV,108.06,108.28,107.23,107.44,4380941
2025-03-04,XLV,107.44,107.65,106.44,106.65,1549300
2025-03-05,XLV,106.65,106.86,103.07,103.28,3077210
2025-03-06,XLV,103.28,107.10,103.07,106.89,3055596
2025-03-07,XLV,106.89,107.10,105.97,106.18,2151512
2025-03-08,XLV,106.18,111.36,105.97,111.14,747686
2025-03-09,XLV,111.14,111.66,110.92,111.44,2746665
2025-03-10,XLV,111.44,117.35,111.22,117.12,714891
2025-03-11,XLV,117.12,125.23,116.89,124.98,2937148
2025-03-12,XLV,124.98,125.23,122.98,123.23,3767342
2025-03-13,XLV,123.23,123.66,122.98,123.41,1131387
2025-03-14,XLV,123.41,123.66,119.72,119.96,4726164
2025-03-15,XLV,119.96,125.28,119.72,125.03,4082980
2025-03-16,XLV,125.03,127.49,124.78,127.24,4575842
2025-03-17,XLV,127.24,127.49,126.26,126.51,2798033
2025-03-18,XLV,126.51,130.83,126.26,130.57,1502945
2025-03-19,XLV,130.57,130.83,128.80,129.06,2029432
2025-03-20,XLV,129.06,129.32,126.67,126.92,1816294
2025-03-21,XLV,126.92,127.17,125.45,125.70,4002898
2025-02-21,XLB,78.74,78.90,76.86,77.01,581443
2025-02-22,XLB,77.01,77.16,76.75,76.90,1297675
2025-02-23,XLB,76.90,78.09,76.75,77.93,4935579
2025-02-24,XLB,77.93,79.40,77.77,79.24,2429360
2025-02-25,XLB,79.24,80.22,79.08,80.06,3990145
2025-02-26,XLB,80.06,80.22,79.41,79.57,1690240
2025-02-27,XLB,79.57,79.73,77.72,77.88,4368415
2025-02-28,XLB,77.88,78.92,77.72,78.76,984600
2025-03-01,XLB,78.76,81.37,78.60,81.21,2264504
2025-03-02,XLB,81.21,81.37,80.22,80.38,1456889
2025-03-03,XLB,80.38,82.31,80.22,82.15,2846972
2025-03-04,XLB,82.15,84.36,81.99,84.19,4678739
2025-03-05,XLB,84.19,84.36,83.77,83.94,508677
2025-03-06,XLB,83.94,84.11,82.77,82.94,2048280
2025-03-07,XLB,82.94,84.38,82.77,84.21,605571
2025-03-08,XLB,84.21,85.92,84.04,85.75,2233700
2025-03-09,XLB,85.75,87.69,85.58,87.51,866063
2025-03-10,XLB,87.51,89.08,87.33,88.90,2062334
2025-03-11,XLB,88.90,89.71,88.72,89.53,1043577
2025-03-12,XLB,89.53,89.71,88.87,89.05,4798073
2025-03-13,XLB,89.05,91.44,88.87,91.26,2308826
2025-03-14,XLB,91.26,91.44,90.86,91.04,4528900
2025-03-15,XLB,91.04,91.22,90.73,90.91,3681388
2025-03-16,XLB,90.91,92.89,90.73,92.70,669705
2025-03-17,XLB,92.70,96.99,92.51,96.80,632861
2025-03-18,XLB,96.80,99.32,96.61,99.12,3730308
2025-03-19,XLB,99.12,100.37,98.92,100.17,4552001
2025-03-20,XLB,100.17,100.50,99.97,100.30,3304619
2025-03-21,XLB,100.30,102.95,100.10,102.74,1230552
2025-02-21,XLC,69.58,69.72,68.91,69.05,2840030
2025-02-22,XLC,69.05,69.19,68.51,68.65,3926494
2025-02-23,XLC,68.65,68.79,65.38,65.51,3329345
2025-02-24,XLC,65.51,67.49,65.38,67.36,3593802
2025-02-25,XLC,67.36,67.49,62.38,62.51,3266011
2025-02-26,XLC,62.51,63.41,62.38,63.28,4607741
2025-02-27,XLC,63.28,64.89,63.15,64.76,755525
2025-02-28,XLC,64.76,69.45,64.63,69.31,1544030
2025-03-01,XLC,69.31,72.38,69.17,72.24,1940458
2025-03-02,XLC,72.24,74.47,72.10,74.32,3493025
2025-03-03,XLC,74.32,74.52,74.17,74.37,1787793
2025-03-04,XLC,74.37,81.87,74.22,81.71,1569928
2025-03-05,XLC,81.71,83.06,81.55,82.89,4843487
2025-03-06,XLC,82.89,83.06,80.70,80.86,4650596
2025-03-07,XLC,80.86,81.02,77.79,77.95,2283552
2025-03-08,XLC,77.95,79.12,77.79,78.96,4699910
2025-03-09,XLC,78.96,81.11,78.80,80.95,2755934
2025-03-10,XLC,80.95,83.76,80.79,83.59,3199064
2025-03-11,XLC,83.59,86.53,83.42,86.36,3425793
2025-03-12,XLC,86.36,86.53,85.17,85.34,3085679
2025-03-13,XLC,85.34,86.79,85.17,86.62,3529758
2025-03-14,XLC,86.62,86.93,86.45,86.76,4272432
2025-03-15,XLC,86.76,86.93,85.13,85.30,736133
2025-03-16,XLC,85.30,86.42,85.13,86.25,2034408
2025-03-17,XLC,86.25,86.42,84.38,84.55,4694437
2025-03-18,XLC,84.55,84.72,79.22,79.38,4340495
2025-03-19,XLC,79.38,79.72,79.22,79.56,1230082
2025-03-20,XLC,79.56,83.13,79.40,82.96,818468
2025-03-21,XLC,82.96,83.66,82.79,83.49,4982555
2025-02-21,IYR,84.17,84.34,81.05,81.21,1547131
2025-02-22,IYR,81.21,83.18,81.05,83.01,525272
2025-02-23,IYR,83.01,83.18,79.32,79.48,1759369
2025-02-24,IYR,79.48,79.64,79.10,79.26,1912520
2025-02-25,IYR,79.26,84.80,79.10,84.63,4643261
2025-02-26,IYR,84.63,87.31,84.46,87.14,1397005
2025-02-27,IYR,87.14,87.31,83.63,83.80,4802311
2025-02-28,IYR,83.80,85.11,83.63,84.94,4215085
2025-03-01,IYR,84.94,89.60,84.77,89.42,4989925
2025-03-02,IYR,89.42,89.60,88.98,89.16,3093547
2025-03-03,IYR,89.16,91.03,88.98,90.85,2431858
2025-03-04,IYR,90.85,93.16,90.67,92.97,3842401
2025-03-05,IYR,92.97,97.76,92.78,97.56,548153
2025-03-06,IYR,97.56,101.17,97.36,100.97,1368214
2025-03-07,IYR,100.97,101.17,100.03,100.23,3843650
2025-03-08,IYR,100.23,100.43,97.87,98.07,2282013
2025-03-09,IYR,98.07,98.27,97.39,97.59,1504812
2025-03-10,IYR,97.59,97.79,94.01,94.20,4484658
2025-03-11,IYR,94.20,98.22,94.01,98.02,3976058
2025-03-12,IYR,98.02,98.22,97.81,98.01,3954379
2025-03-13,IYR,98.01,98.21,96.85,97.04,900989
2025-03-14,IYR,97.04,98.72,96.85,98.52,1624051
2025-03-15,IYR,98.52,98.72,93.97,94.16,4194124
2025-03-16,IYR,94.16,94.35,89.34,89.52,1423320
2025-03-17,IYR,89.52,89.97,89.34,89.79,3637187
2025-03-18,IYR,89.79,89.97,89.01,89.19,4506769
2025-03-19,IYR,89.19,89.37,88.98,89.16,884591
2025-03-20,IYR,89.16,91.23,88.98,91.05,4665368
2025-03-21,IYR,91.05,91.93,90.87,91.75,4305080
2025-02-21,VHT,161.93,162.47,161.61,162.15,2474870
2025-02-22,VHT,162.15,166.31,161.83,165.98,4299615
2025-02-23,VHT,165.98,171.36,165.65,171.02,4634307
2025-02-24,VHT,171.02,171.36,167.05,167.38,3619914
2025-02-25,VHT,167.38,171.17,167.05,170.83,4674396
2025-02-26,VHT,170.83,171.55,170.49,171.21,1314314
2025-02-27,VHT,171.21,175.43,170.87,175.08,1225328
2025-02-28,VHT,175.08,178.32,174.73,177.96,4497594
2025-03-01,VHT,177.96,180.61,177.60,180.25,2959897
2025-03-02,VHT,180.25,180.61,178.50,178.86,1070712
2025-03-03,VHT,178.86,179.22,177.09,177.44,4153315
2025-03-04,VHT,177.44,177.79,175.19,175.54,813580
2025-03-05,VHT,175.54,175.89,172.57,172.92,3799250
2025-03-06,VHT,172.92,175.75,172.57,175.40,586597
2025-03-07,VHT,175.40,178.37,175.05,178.01,3807886
2025-03-08,VHT,178.01,179.07,177.65,178.71,642407
2025-03-09,VHT,178.71,179.07,176.16,176.51,715192
2025-03-10,VHT,176.51,181.96,176.16,181.60,4264506
2025-03-11,VHT,181.60,181.96,177.05,177.40,2085386
2025-03-12,VHT,177.40,177.75,171.42,171.76,1278733
2025-03-13,VHT,171.76,172.10,169.65,169.99,2019331
2025-03-14,VHT,169.99,171.40,169.65,171.06,4582452
2025-03-15,VHT,171.06,171.40,165.71,166.04,1719258
2025-03-16,VHT,166.04,166.37,164.25,164.58,4017227
2025-03-17,VHT,164.58,166.93,164.25,166.60,3818637
2025-03-18,VHT,166.60,166.93,164.46,164.79,3330475
2025-03-19,VHT,164.79,165.12,164.04,164.37,1300189
2025-03-20,VHT,164.37,164.70,157.01,157.32,1219427
2025-03-21,VHT,157.32,157.63,156.09,156.40,1975891
2025-02-21,VUG,279.76,282.44,279.20,281.88,2229132
2025-02-22,VUG,281.88,285.81,281.32,285.24,1189845
2025-02-23,VUG,285.24,300.30,284.67,299.70,2662705
2025-02-24,VUG,299.70,307.22,299.10,306.61,3471472
2025-02-25,VUG,306.61,308.45,306.00,307.83,3693923
2025-02-26,VUG,307.83,308.45,301.77,302.37,1279725
2025-02-27,VUG,302.37,302.97,295.43,296.02,2338835
2025-02-28,VUG,296.02,296.61,290.31,290.89,2159742
2025-03-01,VUG,290.89,291.47,288.79,289.37,3604601
2025-03-02,VUG,289.37,289.95,276.01,276.56,3341075
2025-03-03,VUG,276.56,277.11,268.92,269.46,3857412
2025-03-04,VUG,269.46,270.78,268.92,270.24,1757302
2025-03-05,VUG,270.24,276.78,269.70,276.23,2936536
2025-03-06,VUG,276.23,280.81,275.68,280.25,3852348
2025-03-07,VUG,280.25,288.67,279.69,288.09,3385907
2025-03-08,VUG,288.09,301.54,287.51,300.94,2139212
2025-03-09,VUG,300.94,301.54,295.95,296.54,4087410
2025-03-10,VUG,296.54,302.69,295.95,302.09,3515026
2025-03-11,VUG,302.09,302.69,301.34,301.94,3164023
2025-03-12,VUG,301.94,303.98,301.34,303.37,2168055
2025-03-13,VUG,303.37,303.98,293.11,293.70,1471580
2025-03-14,VUG,293.70,294.29,286.24,286.81,3392935
2025-03-15,VUG,286.81,287.38,283.00,283.57,1117959
2025-03-16,VUG,283.57,293.11,283.00,292.52,2384450
2025-03-17,VUG,292.52,293.11,285.01,285.58,981617
2025-03-18,VUG,285.58,286.15,276.94,277.50,1895663
2025-03-19,VUG,277.50,281.64,276.94,281.08,3106685
2025-03-20,VUG,281.08,284.02,280.52,283.45,1174905
2025-03-21,VUG,283.45,284.41,282.88,283.84,3265905
2025-02-21,VTV,130.15,130.41,128.41,128.67,3499290
2025-02-22,VTV,128.67,128.93,128.34,128.60,2233797
2025-02-23,VTV,128.60,128.86,127.99,128.25,790273
2025-02-24,VTV,128.25,128.51,126.07,126.32,4837510
2025-02-25,VTV,126.32,127.80,126.07,127.54,3426333
2025-02-26,VTV,127.54,129.41,127.28,129.15,3187314
2025-02-27,VTV,129.15,131.34,128.89,131.08,552106
2025-02-28,VTV,131.08,132.16,130.82,131.90,2039439
2025-03-01,VTV,131.90,134.10,131.64,133.83,1958517
2025-03-02,VTV,133.83,134.10,131.16,131.42,2416180
2025-03-03,VTV,131.42,131.79,131.16,131.53,4939011
2025-03-04,VTV,131.53,131.79,130.55,130.81,4706783
2025-03-05,VTV,130.81,131.32,130.55,131.06,545583
2025-03-06,VTV,131.06,135.06,130.80,134.79,1433062
2025-03-07,VTV,134.79,135.19,134.52,134.92,3911897
2025-03-08,VTV,134.92,135.19,134.23,134.50,883728
2025-03-09,VTV,134.50,134.77,133.33,133.60,1283576
2025-03-10,VTV,133.60,133.87,131.51,131.77,1061021
2025-03-11,VTV,131.77,132.74,131.51,132.48,4835408
2025-03-12,VTV,132.48,132.74,130.12,130.38,3634703
2025-03-13,VTV,130.38,131.26,130.12,131.00,2917139
2025-03-14,VTV,131.00,131.26,129.00,129.26,2675426
2025-03-15,VTV,129.26,129.52,127.41,127.67,1027815
2025-03-16,VTV,127.67,127.93,126.40,126.65,4152662
2025-03-17,VTV,126.65,127.33,126.40,127.08,714098
2025-03-18,VTV,127.08,127.97,126.83,127.71,4556216
2025-03-19,VTV,127.71,129.18,127.45,128.92,4342482
2025-03-20,VTV,128.92,129.24,128.66,128.98,2546235
2025-03-21,VTV,128.98,133.16,128.72,132.89,4035237
2025-02-21,IWF,286.49,287.06,275.35,275.90,3683170
2025-02-22,IWF,275.90,276.45,274.78,275.33,2449655
2025-02-23,IWF,275.33,275.88,267.89,268.43,3490469
2025-02-24,IWF,268.43,286.25,267.89,285.68,3511018
2025-02-25,IWF,285.68,286.25,277.82,278.38,2851332
2025-02-26,IWF,278.38,285.09,277.82,284.52,4647500
2025-02-27,IWF,284.52,285.90,283.95,285.33,2807088
2025-02-28,IWF,285.33,290.89,284.76,290.31,3777995
2025-03-01,IWF,290.31,294.70,289.73,294.11,3508784
2025-03-02,IWF,294.11,308.26,293.52,307.64,2222843
2025-03-03,IWF,307.64,308.26,302.35,302.96,4612160
2025-03-04,IWF,302.96,303.57,293.46,294.05,2473493
2025-03-05,IWF,294.05,315.97,293.46,315.34,1371468
2025-03-06,IWF,315.34,318.06,314.71,317.43,4955818
2025-03-07,IWF,317.43,318.06,313.43,314.06,622203
2025-03-08,IWF,314.06,314.69,294.93,295.52,1764359
2025-03-09,IWF,295.52,296.21,294.93,295.62,4002223
2025-03-10,IWF,295.62,296.21,293.73,294.32,4499365
2025-03-11,IWF,294.32,301.37,293.73,300.77,1760645
2025-03-12,IWF,300.77,301.37,295.80,296.39,3887249
2025-03-13,IWF,296.39,296.98,292.14,292.73,1969098
2025-03-14,IWF,292.73,293.32,290.69,291.27,4914200
2025-03-15,IWF,291.27,304.67,290.69,304.06,2705019
2025-03-16,IWF,304.06,312.21,303.45,311.59,3699234
2025-03-17,IWF,311.59,312.21,308.95,309.57,786018
2025-03-18,IWF,309.57,313.39,308.95,312.76,3637636
2025-03-19,IWF,312.76,313.39,302.89,303.50,896480
2025-03-20,IWF,303.50,304.11,300.41,301.01,4152027
2025-03-21,IWF,301.01,305.84,300.41,305.23,3338854
2025-02-21,IWD,113.90,116.08,113.67,115.85,4294430
2025-02-22,IWD,115.85,116.08,111.51,111.73,4704653
2025-02-23,IWD,111.73,113.09,111.51,112.86,1056121
2025-02-24,IWD,112.86,115.60,112.63,115.37,1567818
2025-02-25,IWD,115.37,116.22,115.14,115.99,2499686
2025-02-26,IWD,115.99,116.22,112.83,113.06,797610
2025-02-27,IWD,113.06,115.00,112.83,114.77,4638130
2025-02-28,IWD,114.77,115.07,114.54,114.84,2726711
2025-03-01,IWD,114.84,115.07,113.28,113.51,1315364
2025-03-02,IWD,113.51,113.74,108.16,108.38,2090561
2025-03-03,IWD,108.38,108.60,105.68,105.89,4758301
2025-03-04,IWD,105.89,106.10,102.18,102.38,2325401
2025-03-05,IWD,102.38,102.58,101.78,101.98,3497747
2025-03-06,IWD,101.98,102.87,101.78,102.66,2907206
2025-03-07,IWD,102.66,102.87,100.38,100.58,3496851
2025-03-08,IWD,100.58,103.21,100.38,103.00,2344381
2025-03-09,IWD,103.00,103.21,102.26,102.46,1153995
2025-03-10,IWD,102.46,103.92,102.26,103.71,1955419
2025-03-11,IWD,103.71,103.92,99.55,99.75,3907030
2025-03-12,IWD,99.75,101.39,99.55,101.19,2615104
2025-03-13,IWD,101.19,101.39,99.44,99.64,4009925
2025-03-14,IWD,99.64,99.84,99.41,99.61,4024333
2025-03-15,IWD,99.61,100.15,99.41,99.95,528314
2025-03-16,IWD,99.95,100.56,99.75,100.36,1211261
2025-03-17,IWD,100.36,100.56,97.99,98.19,2249247
2025-03-18,IWD,98.19,101.67,97.99,101.47,669968
2025-03-19,IWD,101.47,104.46,101.27,104.25,2615550
2025-03-20,IWD,104.25,105.28,104.04,105.07,4996283
2025-03-21,IWD,105.07,107.15,104.86,106.94,608542
2025-02-21,IEMG,49.62,50.24,49.52,50.14,1806888
2025-02-22,IEMG,50.14,50.67,50.04,50.57,584299
2025-02-23,IEMG,50.57,50.67,49.61,49.71,4264512
2025-02-24,IEMG,49.71,49.97,49.61,49.87,950383
2025-02-25,IEMG,49.87,50.78,49.77,50.68,3278219
2025-02-26,IEMG,50.68,52.30,50.58,52.20,3936297
2025-02-27,IEMG,52.20,52.30,51.53,51.63,2062006
2025-02-28,IEMG,51.63,51.92,51.53,51.82,3313535
2025-03-01,IEMG,51.82,51.92,51.10,51.20,1427257
2025-03-02,IEMG,51.20,51.89,51.10,51.79,3874170
2025-03-03,IEMG,51.79,51.89,50.90,51.00,624600
2025-03-04,IEMG,51.00,51.10,49.98,50.08,2529072
2025-03-05,IEMG,50.08,50.43,49.98,50.33,4902351
2025-03-06,IEMG,50.33,50.43,49.65,49.75,1731381
2025-03-07,IEMG,49.75,49.94,49.65,49.84,1980701
2025-03-08,IEMG,49.84,51.00,49.74,50.90,3534549
2025-03-09,IEMG,50.90,51.00,50.50,50.60,3314617
2025-03-10,IEMG,50.60,50.70,50.17,50.27,2932912
2025-03-11,IEMG,50.27,50.37,49.76,49.86,2983006
2025-03-12,IEMG,49.86,49.96,49.48,49.58,4887074
2025-03-13,IEMG,49.58,50.07,49.48,49.97,1640772
2025-03-14,IEMG,49.97,50.07,49.82,49.92,1275334
2025-03-15,IEMG,49.92,50.66,49.82,50.56,2971987
2025-03-16,IEMG,50.56,50.66,49.99,50.09,2580187
2025-03-17,IEMG,50.09,50.39,49.99,50.29,3140576
2025-03-18,IEMG,50.29,51.18,50.19,51.08,1814999
2025-03-19,IEMG,51.08,51.18,50.96,51.06,4941860
2025-03-20,IEMG,51.06,51.57,50.96,51.47,3561701
2025-03-21,IEMG,51.47,51.57,51.06,51.16,940671
2025-02-21,SPYG,133.00,133.27,132.42,132.69,2188134
2025-02-22,SPYG,132.69,133.53,132.42,133.26,3272028
2025-02-23,SPYG,133.26,133.53,132.54,132.81,4786452
2025-02-24,SPYG,132.81,133.08,131.10,131.36,3998990
2025-02-25,SPYG,131.36,131.62,127.99,128.25,3508824
2025-02-26,SPYG,128.25,130.44,127.99,130.18,1907249
2025-02-27,SPYG,130.18,133.31,129.92,133.04,3863874
2025-02-28,SPYG,133.04,133.84,132.77,133.57,3274321
2025-03-01,SPYG,133.57,141.05,133.30,140.77,517898
2025-03-02,SPYG,140.77,141.05,139.32,139.60,3591303
2025-03-03,SPYG,139.60,139.88,139.02,139.30,1943958
2025-03-04,SPYG,139.30,139.58,133.45,133.72,666088
2025-03-05,SPYG,133.72,133.99,132.10,132.36,4782009
2025-03-06,SPYG,132.36,133.63,132.10,133.36,1581829
2025-03-07,SPYG,133.36,133.63,132.58,132.85,825833
2025-03-08,SPYG,132.85,136.88,132.58,136.61,1774080
2025-03-09,SPYG,136.61,136.88,131.28,131.54,3990377
2025-03-10,SPYG,131.54,131.80,131.14,131.40,2717422
2025-03-11,SPYG,131.40,132.53,131.14,132.27,1245743
2025-03-12,SPYG,132.27,134.42,132.01,134.15,3532071
2025-03-13,SPYG,134.15,134.42,131.87,132.13,3087010
2025-03-14,SPYG,132.13,133.71,131.87,133.44,3400406
2025-03-15,SPYG,133.44,133.71,129.49,129.75,1285924
2025-03-16,SPYG,129.75,130.25,129.49,129.99,739802
2025-03-17,SPYG,129.99,130.25,128.96,129.22,2802643
2025-03-18,SPYG,129.22,129.48,124.38,124.63,2575587
2025-03-19,SPYG,124.63,125.63,124.38,125.38,662768
2025-03-20,SPYG,125.38,125.63,119.40,119.64,607204
2025-03-21,SPYG,119.64,119.88,116.11,116.34,2263966
2025-02-21,IJH,247.41,247.90,242.83,243.32,2671236
2025-02-22,IJH,243.32,249.67,242.83,249.17,4855021
2025-02-23,IJH,249.17,260.32,248.67,259.80,4752915
2025-02-24,IJH,259.80,264.36,259.28,263.83,1043890
2025-02-25,IJH,263.83,264.36,255.75,256.26,3325200
2025-02-26,IJH,256.26,268.38,255.75,267.84,2321348
2025-02-27,IJH,267.84,275.29,267.30,274.74,1590706
2025-02-28,IJH,274.74,280.43,274.19,279.87,4504125
2025-03-01,IJH,279.87,292.09,279.31,291.51,4660844
2025-03-02,IJH,291.51,292.09,288.01,288.59,4501444
2025-03-03,IJH,288.59,289.17,277.32,277.88,2603203
2025-03-04,IJH,277.88,280.05,277.32,279.49,1932405
2025-03-05,IJH,279.49,285.30,278.93,284.73,3421630
2025-03-06,IJH,284.73,285.30,282.61,283.18,2378583
2025-03-07,IJH,283.18,288.81,282.61,288.23,1312999
2025-03-08,IJH,288.23,298.05,287.65,297.46,522882
2025-03-09,IJH,297.46,298.05,290.15,290.73,595122
2025-03-10,IJH,290.73,291.31,276.19,276.74,3546938
2025-03-11,IJH,276.74,277.29,266.25,266.78,3673961
2025-03-12,IJH,266.78,267.31,257.14,257.66,1308255
2025-03-13,IJH,257.66,259.87,257.14,259.35,4822186
2025-03-14,IJH,259.35,262.86,258.83,262.34,3421064
2025-03-15,IJH,262.34,267.97,261.82,267.44,4272335
2025-03-16,IJH,267.44,267.97,264.67,265.20,1143517
2025-03-17,IJH,265.20,265.73,264.07,264.60,4434135
2025-03-18,IJH,264.60,265.13,259.35,259.87,1950600
2025-03-19,IJH,259.87,267.62,259.35,267.09,3430553
2025-03-20,IJH,267.09,267.62,265.85,266.38,4021747
2025-03-21,IJH,266.38,266.91,260.04,260.56,2743755
2025-02-21,MTUM,109.68,109.90,109.41,109.63,1800724
2025-02-22,MTUM,109.63,111.35,109.41,111.13,3759623
2025-02-23,MTUM,111.13,111.59,110.91,111.37,1047924
2025-02-24,MTUM,111.37,111.59,110.59,110.81,1073746
2025-02-25,MTUM,110.81,115.74,110.59,115.51,2270327
2025-02-26,MTUM,115.51,115.74,112.92,113.15,4119216
2025-02-27,MTUM,113.15,113.38,112.05,112.27,662809
2025-02-28,MTUM,112.27,118.98,112.05,118.74,4733605
2025-03-01,MTUM,118.74,118.98,117.05,117.28,4660641
2025-03-02,MTUM,117.28,118.68,117.05,118.44,3732931
2025-03-03,MTUM,118.44,118.68,117.78,118.02,3844194
2025-03-04,MTUM,118.02,118.26,117.45,117.69,1271826
2025-03-05,MTUM,117.69,117.93,111.99,112.21,1306003
2025-03-06,MTUM,112.21,112.43,110.84,111.06,4173630
2025-03-07,MTUM,111.06,111.28,104.81,105.02,1714786
2025-03-08,MTUM,105.02,105.23,101.73,101.93,1097134
2025-03-09,MTUM,101.93,107.42,101.73,107.21,3950144
2025-03-10,MTUM,107.21,111.01,107.00,110.79,2139003
2025-03-11,MTUM,110.79,111.01,109.42,109.64,4946272
2025-03-12,MTUM,109.64,112.46,109.42,112.24,4025294
2025-03-13,MTUM,112.24,118.15,112.02,117.91,4397894
2025-03-14,MTUM,117.91,118.15,111.65,111.87,735178
2025-03-15,MTUM,111.87,112.09,110.22,110.44,2294681
2025-03-16,MTUM,110.44,110.66,105.50,105.71,2036178
2025-03-17,MTUM,105.71,109.74,105.50,109.52,4218176
2025-03-18,MTUM,109.52,109.74,108.36,108.58,2822756
2025-03-19,MTUM,108.58,115.29,108.36,115.06,1353032
2025-03-20,MTUM,115.06,121.86,114.83,121.62,918427
2025-03-21,MTUM,121.62,123.43,121.38,123.18,1920916
