date,identifier,open,high,low,close,volume
2025-03-14,PRFDX,93.78,95.75,93.31,95.27,714239
2025-03-15,PRFDX,95.27,96.33,94.79,95.85,2291663
2025-03-16,PRFDX,95.85,96.33,93.83,94.30,3665534
2025-03-17,PRFDX,94.30,94.77,92.50,92.96,2005739
2025-03-18,PRFDX,92.96,93.42,92.14,92.60,4018678
2025-03-19,PRFDX,92.60,94.83,92.14,94.36,3646048
2025-03-20,PRFDX,94.36,94.83,93.64,94.11,950171
2025-03-21,PRFDX,94.11,96.00,93.64,95.52,4675262
2025-02-21,VIGAX,103.23,104.46,102.71,103.94,4465370
2025-02-22,VIGAX,103.94,106.27,103.42,105.74,4819799
2025-02-23,VIGAX,105.74,106.27,104.12,104.64,2777043
2025-02-24,VIGAX,104.64,106.32,104.12,105.79,1364009
2025-02-25,VIGAX,105.79,106.32,104.84,105.37,4156988
2025-02-26,VIGAX,105.37,105.90,104.16,104.68,2899840
2025-02-27,VIGAX,104.68,105.20,102.72,103.24,2286953
2025-02-28,VIGAX,103.24,106.91,102.72,106.38,4363764
2025-03-01,VIGAX,106.38,106.91,104.25,104.77,3816123
2025-03-02,VIGAX,104.77,108.56,104.25,108.02,1915884
2025-03-03,VIGAX,108.02,110.59,107.48,110.04,3830815
2025-03-04,VIGAX,110.04,111.63,109.49,111.07,2273988
2025-03-05,VIGAX,111.07,111.63,109.59,110.14,4311660
2025-03-06,VIGAX,110.14,110.69,109.50,110.05,2708612
2025-03-07,VIGAX,110.05,110.60,106.98,107.52,3305444
2025-03-08,VIGAX,107.52,108.08,106.98,107.54,2117997
2025-03-09,VIGAX,107.54,108.08,106.17,106.70,1571450
2025-03-10,VIGAX,106.70,107.88,106.17,107.34,4240545
2025-03-11,VIGAX,107.34,107.88,105.40,105.93,3236877
2025-03-12,VIGAX,105.93,106.46,105.07,105.60,1735470
2025-03-13,VIGAX,105.60,106.13,104.41,104.93,1394724
2025-03-14,VIGAX,104.93,105.45,102.43,102.94,3076672
2025-03-15,VIGAX,102.94,103.45,101.04,101.55,3252384
2025-03-16,VIGAX,101.55,104.80,101.04,104.28,2410706
2025-03-17,VIGAX,104.28,106.10,103.76,105.57,1901937
2025-03-18,VIGAX,105.57,106.10,104.29,104.81,760338
2025-03-19,VIGAX,104.81,105.33,101.48,101.99,3207509
2025-03-20,VIGAX,101.99,102.50,100.15,100.65,2382270
2025-03-21,VIGAX,100.65,103.56,100.15,103.04,934367
2025-02-21,VIVAX,96.27,96.75,94.87,95.35,3057350
2025-02-22,VIVAX,95.35,95.83,94.24,94.71,2798974
2025-02-23,VIVAX,94.71,98.98,94.24,98.49,3224292
2025-02-24,VIVAX,98.49,98.98,97.69,98.18,1533226
2025-02-25,VIVAX,98.18,100.31,97.69,99.81,1939583
2025-02-26,VIVAX,99.81,100.71,99.31,100.21,3713399
2025-02-27,VIVAX,100.21,102.66,99.71,102.15,1411449
2025-02-28,VIVAX,102.15,104.32,101.64,103.80,3260114
2025-03-01,VIVAX,103.80,105.73,103.28,105.20,4535670
2025-03-02,VIVAX,105.20,108.45,104.67,107.91,1222999
2025-03-03,VIVAX,107.91,108.45,107.36,107.90,4179144
2025-03-04,VIVAX,107.90,110.22,107.36,109.67,3973702
2025-03-05,VIVAX,109.67,111.05,109.12,110.50,1154423
2025-03-06,VIVAX,110.50,111.05,108.26,108.80,4352362
2025-03-07,VIVAX,108.80,109.34,107.98,108.52,1407484
2025-03-08,VIVAX,108.52,109.06,107.69,108.23,4549258
2025-03-09,VIVAX,108.23,108.77,107.12,107.66,4151468
2025-03-10,VIVAX,107.66,108.25,107.12,107.71,3073672
2025-03-11,VIVAX,107.71,108.65,107.17,108.11,1114199
2025-03-12,VIVAX,108.11,109.32,107.57,108.78,1040943
2025-03-13,VIVAX,108.78,111.67,108.24,111.11,2055629
2025-03-14,VIVAX,111.11,115.34,110.55,114.77,1692563
2025-03-15,VIVAX,114.77,115.34,112.04,112.60,2337847
2025-03-16,VIVAX,112.60,113.16,111.87,112.43,1312274
2025-03-17,VIVAX,112.43,112.99,111.40,111.96,1358160
2025-03-18,VIVAX,111.96,113.68,111.40,113.11,4815883
2025-03-19,VIVAX,113.11,114.17,112.54,113.60,2009136
2025-03-20,VIVAX,113.60,114.17,112.70,113.27,1656175
2025-03-21,VIVAX,113.27,113.84,110.85,111.41,2135573
2025-02-21,VTIAX,139.83,140.60,139.13,139.90,3997623
2025-02-22,VTIAX,139.90,140.67,139.20,139.97,3052776
2025-02-23,VTIAX,139.97,141.01,139.27,140.31,2301874
2025-02-24,VTIAX,140.31,141.54,139.61,140.84,3487533
2025-02-25,VTIAX,140.84,141.54,139.92,140.62,643849
2025-02-26,VTIAX,140.62,141.52,139.92,140.82,1903306
2025-02-27,VTIAX,140.82,142.09,140.12,141.38,4779492
2025-02-28,VTIAX,141.38,142.84,140.67,142.13,761975
2025-03-01,VTIAX,142.13,143.49,141.42,142.78,2841606
2025-03-02,VTIAX,142.78,143.99,142.07,143.27,790229
2025-03-03,VTIAX,143.27,145.44,142.55,144.72,1377708
2025-03-04,VTIAX,144.72,145.44,143.62,144.34,1049092
2025-03-05,VTIAX,144.34,145.37,143.62,144.65,1174310
2025-03-06,VTIAX,144.65,145.37,143.75,144.47,2995716
2025-03-07,VTIAX,144.47,146.06,143.75,145.33,1805266
2025-03-08,VTIAX,145.33,146.92,144.60,146.19,3546312
2025-03-09,VTIAX,146.19,146.97,145.46,146.24,1199657
2025-03-10,VTIAX,146.24,148.29,145.51,147.55,2603472
2025-03-11,VTIAX,147.55,148.29,146.72,147.46,2798417
2025-03-12,VTIAX,147.46,148.20,144.66,145.39,1122957
2025-03-13,VTIAX,145.39,146.41,144.66,145.68,2013697
2025-03-14,VTIAX,145.68,148.00,144.95,147.26,3504156
2025-03-15,VTIAX,147.26,148.00,145.60,146.33,2322462
2025-03-16,VTIAX,146.33,149.66,145.60,148.92,3213556
2025-03-17,VTIAX,148.92,150.17,148.18,149.42,2577403
2025-03-18,VTIAX,149.42,151.45,148.67,150.70,3507164
2025-03-19,VTIAX,150.70,151.45,149.82,150.57,876801
2025-03-20,VTIAX,150.57,151.32,149.08,149.83,931717
2025-03-21,VTIAX,149.83,150.58,148.10,148.84,1791167
2025-02-21,FSPSX,83.15,83.56,81.95,82.36,3877275
2025-02-22,FSPSX,82.36,83.79,81.95,83.37,3748323
2025-02-23,FSPSX,83.37,83.79,82.83,83.25,4779785
2025-02-24,FSPSX,83.25,85.50,82.83,85.07,4406582
2025-02-25,FSPSX,85.07,86.54,84.64,86.11,4339424
2025-02-26,FSPSX,86.11,87.41,85.68,86.98,2486632
2025-02-27,FSPSX,86.98,89.01,86.55,88.57,1679204
2025-02-28,FSPSX,88.57,89.01,87.63,88.07,2306914
2025-03-01,FSPSX,88.07,89.46,87.63,89.01,1065700
2025-03-02,FSPSX,89.01,90.00,88.56,89.55,4284799
2025-03-03,FSPSX,89.55,90.73,89.10,90.28,3155806
2025-03-04,FSPSX,90.28,91.36,89.83,90.91,1248089
2025-03-05,FSPSX,90.91,91.36,90.33,90.78,1524416
2025-03-06,FSPSX,90.78,91.23,90.29,90.74,3989340
2025-03-07,FSPSX,90.74,91.19,90.07,90.52,3203742
2025-03-08,FSPSX,90.52,91.18,90.07,90.73,1513029
2025-03-09,FSPSX,90.73,91.67,90.28,91.21,1409830
2025-03-10,FSPSX,91.21,93.02,90.75,92.56,630900
2025-03-11,FSPSX,92.56,93.83,92.10,93.36,4738235
2025-03-12,FSPSX,93.36,94.49,92.89,94.02,2002681
2025-03-13,FSPSX,94.02,94.49,93.10,93.57,4454623
2025-03-14,FSPSX,93.57,94.78,93.10,94.31,3269178
2025-03-15,FSPSX,94.31,96.15,93.84,95.67,3939122
2025-03-16,FSPSX,95.67,98.11,95.19,97.62,1098203
2025-03-17,FSPSX,97.62,98.17,97.13,97.68,1832416
2025-03-18,FSPSX,97.68,98.73,97.19,98.24,4479376
2025-03-19,FSPSX,98.24,99.08,97.75,98.59,4260312
2025-03-20,FSPSX,98.59,99.40,98.10,98.91,615171
2025-03-21,FSPSX,98.91,99.40,98.42,98.91,4859869
2025-02-21,AIVSX,76.97,77.35,76.20,76.58,4228313
2025-02-22,AIVSX,76.58,77.50,76.20,77.11,677073
2025-02-23,AIVSX,77.11,77.50,76.43,76.81,1056580
2025-02-24,AIVSX,76.81,77.19,76.29,76.67,1189182
2025-02-25,AIVSX,76.67,77.16,76.29,76.78,2212992
2025-02-26,AIVSX,76.78,77.23,76.40,76.85,789918
2025-02-27,AIVSX,76.85,77.23,76.10,76.48,3087297
2025-02-28,AIVSX,76.48,77.10,76.10,76.72,2532042
2025-03-01,AIVSX,76.72,77.73,76.34,77.34,887855
2025-03-02,AIVSX,77.34,78.27,76.95,77.88,2561276
2025-03-03,AIVSX,77.88,78.83,77.49,78.44,1028393
2025-03-04,AIVSX,78.44,78.83,77.93,78.32,2981906
2025-03-05,AIVSX,78.32,79.07,77.93,78.68,2750043
2025-03-06,AIVSX,78.68,79.07,77.31,77.70,2293265
2025-03-07,AIVSX,77.70,78.31,77.31,77.92,888847
2025-03-08,AIVSX,77.92,79.29,77.53,78.90,1330740
2025-03-09,AIVSX,78.90,79.29,78.40,78.79,2106975
2025-03-10,AIVSX,78.79,80.16,78.40,79.76,4691374
2025-03-11,AIVSX,79.76,80.45,79.36,80.05,4720489
2025-03-12,AIVSX,80.05,81.77,79.65,81.36,3474319
2025-03-13,AIVSX,81.36,82.26,80.95,81.85,3870941
2025-03-14,AIVSX,81.85,82.60,81.44,82.19,3738018
2025-03-15,AIVSX,82.19,83.14,81.78,82.73,2893228
2025-03-16,AIVSX,82.73,83.27,82.32,82.86,2529563
2025-03-17,AIVSX,82.86,83.92,82.45,83.50,4483112
2025-03-18,AIVSX,83.50,84.51,83.08,84.09,2630805
2025-03-19,AIVSX,84.09,84.51,83.16,83.58,2099581
2025-03-20,AIVSX,83.58,84.56,83.16,84.14,652096
2025-03-21,AIVSX,84.14,84.56,83.41,83.83,4057915
2025-02-21,VIMSX,95.67,98.07,95.19,97.58,2360952
2025-02-22,VIMSX,97.58,98.16,97.09,97.67,4757764
2025-02-23,VIMSX,97.67,100.93,97.18,100.43,4469562
2025-02-24,VIMSX,100.43,100.93,99.69,100.19,1707840
2025-02-25,VIMSX,100.19,102.36,99.69,101.85,4313953
2025-02-26,VIMSX,101.85,104.52,101.34,104.00,4885090
2025-02-27,VIMSX,104.00,106.09,103.48,105.56,3665867
2025-02-28,VIMSX,105.56,107.10,105.03,106.57,1099792
2025-03-01,VIMSX,106.57,108.13,106.04,107.59,2345856
2025-03-02,VIMSX,107.59,109.57,107.05,109.02,4020679
2025-03-03,VIMSX,109.02,109.57,106.99,107.53,2726183
2025-03-04,VIMSX,107.53,110.05,106.99,109.50,4306540
2025-03-05,VIMSX,109.50,111.03,108.95,110.48,1614338
2025-03-06,VIMSX,110.48,115.32,109.93,114.75,963129
2025-03-07,VIMSX,114.75,115.32,112.84,113.41,2841366
2025-03-08,VIMSX,113.41,116.03,112.84,115.45,4229816
2025-03-09,VIMSX,115.45,117.60,114.87,117.01,904100
2025-03-10,VIMSX,117.01,117.63,116.42,117.04,3736665
2025-03-11,VIMSX,117.04,120.19,116.45,119.59,4264933
2025-03-12,VIMSX,119.59,120.19,116.12,116.70,2978436
2025-03-13,VIMSX,116.70,117.46,116.12,116.88,3557011
2025-03-14,VIMSX,116.88,117.46,114.79,115.37,1480168
2025-03-15,VIMSX,115.37,115.95,112.68,113.25,3665727
2025-03-16,VIMSX,113.25,114.58,112.68,114.01,3767018
2025-03-17,VIMSX,114.01,117.72,113.44,117.13,521083
2025-03-18,VIMSX,117.13,122.22,116.54,121.61,2641108
2025-03-19,VIMSX,121.61,124.72,121.00,124.10,2624433
2025-03-20,VIMSX,124.10,125.45,123.48,124.83,1795980
2025-03-21,VIMSX,124.83,125.75,124.21,125.12,3114671
2025-02-21,FSCKX,54.33,54.60,53.68,53.95,1607847
2025-02-22,FSCKX,53.95,54.22,53.39,53.66,1317325
2025-02-23,FSCKX,53.66,54.01,53.39,53.74,2546283
2025-02-24,FSCKX,53.74,54.39,53.47,54.12,2512275
2025-02-25,FSCKX,54.12,55.18,53.85,54.91,1922807
2025-02-26,FSCKX,54.91,55.18,52.52,52.78,2038962
2025-02-27,FSCKX,52.78,53.04,51.65,51.91,2907909
2025-02-28,FSCKX,51.91,52.17,51.17,51.43,1625468
2025-03-01,FSCKX,51.43,51.69,50.83,51.09,1052094
2025-03-02,FSCKX,51.09,52.21,50.83,51.95,4380289
2025-03-03,FSCKX,51.95,52.72,51.69,52.46,2912501
2025-03-04,FSCKX,52.46,55.62,52.20,55.34,2539153
2025-03-05,FSCKX,55.34,55.64,55.06,55.36,4074207
2025-03-06,FSCKX,55.36,55.64,54.68,54.95,4080202
2025-03-07,FSCKX,54.95,55.22,53.30,53.57,3008133
2025-03-08,FSCKX,53.57,53.92,53.30,53.65,2050257
2025-03-09,FSCKX,53.65,54.85,53.38,54.58,4248262
2025-03-10,FSCKX,54.58,55.05,54.31,54.78,2739039
2025-03-11,FSCKX,54.78,56.51,54.51,56.23,4174761
2025-03-12,FSCKX,56.23,57.73,55.95,57.44,1644247
2025-03-13,FSCKX,57.44,59.18,57.15,58.89,3224686
2025-03-14,FSCKX,58.89,59.66,58.60,59.36,1756048
2025-03-15,FSCKX,59.36,60.10,59.06,59.80,3902711
2025-03-16,FSCKX,59.80,60.10,59.44,59.74,4185188
2025-03-17,FSCKX,59.74,60.04,59.09,59.39,1141551
2025-03-18,FSCKX,59.39,61.68,59.09,61.37,2439760
2025-03-19,FSCKX,61.37,63.24,61.06,62.93,1435564
2025-03-20,FSCKX,62.93,64.07,62.62,63.75,522412
2025-03-21,FSCKX,63.75,64.67,63.43,64.35,3242723
2025-02-21,VSMAX,57.00,57.37,56.71,57.08,4296426
2025-02-22,VSMAX,57.08,57.79,56.79,57.50,4984348
2025-02-23,VSMAX,57.50,58.50,57.21,58.21,4194074
2025-02-24,VSMAX,58.21,58.50,57.36,57.65,2191226
2025-02-25,VSMAX,57.65,58.40,57.36,58.11,887144
2025-02-26,VSMAX,58.11,59.99,57.82,59.69,3361662
2025-02-27,VSMAX,59.69,60.66,59.39,60.36,3430230
2025-02-28,VSMAX,60.36,61.22,60.06,60.92,4700636
2025-03-01,VSMAX,60.92,61.22,60.41,60.71,3288212
2025-03-02,VSMAX,60.71,61.01,59.59,59.89,3781628
2025-03-03,VSMAX,59.89,60.67,59.59,60.37,1088002
2025-03-04,VSMAX,60.37,60.70,60.07,60.40,1936178
2025-03-05,VSMAX,60.40,61.74,60.10,61.43,962263
2025-03-06,VSMAX,61.43,62.07,61.12,61.76,4884911
2025-03-07,VSMAX,61.76,62.07,61.44,61.75,2490268
2025-03-08,VSMAX,61.75,62.96,61.44,62.65,2730668
2025-03-09,VSMAX,62.65,62.96,62.29,62.60,4501651
2025-03-10,VSMAX,62.60,63.00,62.29,62.69,3317079
2025-03-11,VSMAX,62.69,63.26,62.38,62.95,2763842
2025-03-12,VSMAX,62.95,63.26,62.62,62.93,2025556
2025-03-13,VSMAX,62.93,64.09,62.62,63.77,1279596
2025-03-14,VSMAX,63.77,64.41,63.45,64.09,1446336
2025-03-15,VSMAX,64.09,64.41,63.34,63.66,1498480
2025-03-16,VSMAX,63.66,64.31,63.34,63.99,2243871
2025-03-17,VSMAX,63.99,64.31,63.52,63.84,774107
2025-03-18,VSMAX,63.84,64.16,63.06,63.38,3558547
2025-03-19,VSMAX,63.38,63.70,62.86,63.18,2739247
2025-03-20,VSMAX,63.18,63.99,62.86,63.67,2039491
2025-03-21,VSMAX,63.67,63.99,63.29,63.61,800578
2025-02-21,FSSNX,103.87,104.64,103.35,104.12,4441098
2025-02-22,FSSNX,104.12,104.68,103.60,104.16,1648956
2025-02-23,FSSNX,104.16,105.44,103.64,104.92,3639947
2025-02-24,FSSNX,104.92,107.65,104.40,107.11,2953828
2025-02-25,FSSNX,107.11,107.87,106.57,107.33,3891354
2025-02-26,FSSNX,107.33,107.87,106.24,106.77,2187083
2025-02-27,FSSNX,106.77,108.64,106.24,108.10,900854
2025-02-28,FSSNX,108.10,108.69,107.56,108.15,4860309
2025-03-01,FSSNX,108.15,109.71,107.61,109.16,2290188
2025-03-02,FSSNX,109.16,110.03,108.61,109.48,4408321
2025-03-03,FSSNX,109.48,110.79,108.93,110.24,2335955
2025-03-04,FSSNX,110.24,111.81,109.69,111.25,3758437
2025-03-05,FSSNX,111.25,113.08,110.69,112.52,884041
2025-03-06,FSSNX,112.52,114.55,111.96,113.98,3262477
2025-03-07,FSSNX,113.98,114.55,111.40,111.96,756471
2025-03-08,FSSNX,111.96,112.52,110.95,111.51,1064567
2025-03-09,FSSNX,111.51,112.07,110.12,110.67,2732366
2025-03-10,FSSNX,110.67,111.24,110.12,110.69,4596262
2025-03-11,FSSNX,110.69,111.24,109.18,109.73,1929341
2025-03-12,FSSNX,109.73,110.28,105.15,105.68,4214361
2025-03-13,FSSNX,105.68,107.76,105.15,107.22,3241428
2025-03-14,FSSNX,107.22,108.13,106.68,107.59,1533965
2025-03-15,FSSNX,107.59,110.14,107.05,109.59,2670027
2025-03-16,FSSNX,109.59,110.14,108.76,109.31,1207069
2025-03-17,FSSNX,109.31,110.45,108.76,109.90,3938367
2025-03-18,FSSNX,109.90,112.16,109.35,111.60,3940842
2025-03-19,FSSNX,111.60,113.67,111.04,113.10,1309772
2025-03-20,FSSNX,113.10,115.67,112.53,115.09,2648933
2025-03-21,FSSNX,115.09,115.88,114.51,115.30,1728020
2025-02-21,PRSVX,54.14,54.74,53.87,54.47,765407
2025-02-22,PRSVX,54.47,55.72,54.20,55.44,4266972
2025-02-23,PRSVX,55.44,56.55,55.16,56.27,1958727
2025-02-24,PRSVX,56.27,58.19,55.99,57.90,4614429
2025-02-25,PRSVX,57.90,58.47,57.61,58.18,1538843
2025-02-26,PRSVX,58.18,58.47,57.26,57.55,4743615
2025-02-27,PRSVX,57.55,59.50,57.26,59.20,2651829
2025-02-28,PRSVX,59.20,60.24,58.90,59.94,2610205
2025-03-01,PRSVX,59.94,60.24,59.30,59.60,3705943
2025-03-02,PRSVX,59.60,60.94,59.30,60.64,2713788
2025-03-03,PRSVX,60.64,63.39,60.34,63.07,1461561
2025-03-04,PRSVX,63.07,65.87,62.75,65.54,2413442
2025-03-05,PRSVX,65.54,65.87,64.42,64.74,3532376
2025-03-06,PRSVX,64.74,65.06,64.15,64.47,2141540
2025-03-07,PRSVX,64.47,65.15,64.15,64.83,2098490
2025-03-08,PRSVX,64.83,65.72,64.51,65.39,519546
2025-03-09,PRSVX,65.39,67.21,65.06,66.88,3303928
2025-03-10,PRSVX,66.88,67.21,66.16,66.49,2302816
2025-03-11,PRSVX,66.49,66.82,66.03,66.36,798591
2025-03-12,PRSVX,66.36,67.54,66.03,67.20,3651071
2025-03-13,PRSVX,67.20,69.74,66.86,69.39,968097
2025-03-14,PRSVX,69.39,70.64,69.04,70.29,1437655
2025-03-15,PRSVX,70.29,71.70,69.94,71.34,544481
2025-03-16,PRSVX,71.34,72.80,70.98,72.44,4217699
2025-03-17,PRSVX,72.44,73.17,72.08,72.81,1863399
2025-03-18,PRSVX,72.81,73.35,72.45,72.99,1402663
2025-03-19,PRSVX,72.99,73.35,71.86,72.22,3447974
2025-03-20,PRSVX,72.22,74.55,71.86,74.18,4474830
2025-03-21,PRSVX,74.18,74.55,73.51,73.88,3168844
2025-02-21,VEMAX,143.05,143.76,139.66,140.36,4218177
2025-02-22,VEMAX,140.36,141.06,137.23,137.92,4973194
2025-02-23,VEMAX,137.92,138.61,133.22,133.89,3994323
2025-02-24,VEMAX,133.89,135.28,133.22,134.61,4821612
2025-02-25,VEMAX,134.61,136.87,133.94,136.19,2199994
2025-02-26,VEMAX,136.19,139.73,135.51,139.03,3863830
2025-02-27,VEMAX,139.03,139.73,137.17,137.86,3732686
2025-02-28,VEMAX,137.86,138.55,135.87,136.55,1433228
2025-03-01,VEMAX,136.55,137.23,135.45,136.13,2283007
2025-03-02,VEMAX,136.13,136.81,132.25,132.91,2906954
2025-03-03,VEMAX,132.91,137.97,132.25,137.28,1832502
2025-03-04,VEMAX,137.28,139.19,136.59,138.50,4642522
2025-03-05,VEMAX,138.50,139.19,135.43,136.11,2626520
2025-03-06,VEMAX,136.11,138.96,135.43,138.27,1795868
2025-03-07,VEMAX,138.27,138.96,136.99,137.68,515922
2025-03-08,VEMAX,137.68,140.00,136.99,139.30,1402355
2025-03-09,VEMAX,139.30,140.59,138.60,139.89,4672596
2025-03-10,VEMAX,139.89,140.59,137.99,138.68,1559626
2025-03-11,VEMAX,138.68,139.37,132.17,132.83,3837565
2025-03-12,VEMAX,132.83,138.56,132.17,137.87,3305850
2025-03-13,VEMAX,137.87,139.02,137.18,138.33,2370762
2025-03-14,VEMAX,138.33,139.02,134.26,134.93,3562586
2025-03-15,VEMAX,134.93,139.11,134.26,138.42,1987888
2025-03-16,VEMAX,138.42,139.11,136.54,137.23,3873378
2025-03-17,VEMAX,137.23,141.53,136.54,140.83,4913755
2025-03-18,VEMAX,140.83,145.09,140.13,144.37,4949366
2025-03-19,VEMAX,144.37,145.09,141.62,142.33,1713322
2025-03-20,VEMAX,142.33,143.04,138.69,139.39,3476587
2025-03-21,VEMAX,139.39,141.78,138.69,141.07,3654825
2025-02-21,FEMKX,53.45,53.72,52.50,52.76,4481743
2025-02-22,FEMKX,52.76,53.28,52.50,53.01,699251
2025-02-23,FEMKX,53.01,53.28,52.59,52.85,3476707
2025-02-24,FEMKX,52.85,53.95,52.59,53.68,4184498
2025-02-25,FEMKX,53.68,54.35,53.41,54.08,683699
2025-02-26,FEMKX,54.08,54.58,53.81,54.31,2314318
2025-02-27,FEMKX,54.31,54.58,53.96,54.23,2627663
2025-02-28,FEMKX,54.23,55.06,53.96,54.79,1621465
2025-03-01,FEMKX,54.79,55.60,54.52,55.32,635615
2025-03-02,FEMKX,55.32,55.92,55.04,55.64,2854332
2025-03-03,FEMKX,55.64,57.00,55.36,56.72,4824265
2025-03-04,FEMKX,56.72,57.59,56.44,57.30,4764917
2025-03-05,FEMKX,57.30,57.82,57.01,57.53,3850642
2025-03-06,FEMKX,57.53,57.82,57.11,57.40,3813396
2025-03-07,FEMKX,57.40,57.95,57.11,57.66,2812832
2025-03-08,FEMKX,57.66,57.95,57.12,57.41,4339535
2025-03-09,FEMKX,57.41,58.22,57.12,57.93,4041015
2025-03-10,FEMKX,57.93,59.01,57.64,58.72,834195
2025-03-11,FEMKX,58.72,59.01,58.28,58.57,1899121
2025-03-12,FEMKX,58.57,59.42,58.28,59.12,2733291
2025-03-13,FEMKX,59.12,60.01,58.82,59.71,1069756
2025-03-14,FEMKX,59.71,60.01,59.25,59.55,656178
2025-03-15,FEMKX,59.55,60.40,59.25,60.10,1236663
2025-03-16,FEMKX,60.10,60.65,59.80,60.35,4973829
2025-03-17,FEMKX,60.35,60.65,59.67,59.97,840435
2025-03-18,FEMKX,59.97,60.53,59.67,60.23,1653971
2025-03-19,FEMKX,60.23,61.13,59.93,60.83,3043057
2025-03-20,FEMKX,60.83,61.13,60.45,60.75,1706745
2025-03-21,FEMKX,60.75,61.28,60.45,60.98,1561310
2025-02-21,ANWPX,124.62,125.81,124.00,125.18,2342235
2025-02-22,ANWPX,125.18,125.81,123.52,124.14,1744585
2025-02-23,ANWPX,124.14,124.76,122.96,123.58,3180122
2025-02-24,ANWPX,123.58,124.71,122.96,124.09,791031
2025-02-25,ANWPX,124.09,125.78,123.47,125.15,3797740
2025-02-26,ANWPX,125.15,126.24,124.52,125.61,2332288
2025-02-27,ANWPX,125.61,126.24,124.65,125.28,3937226
2025-02-28,ANWPX,125.28,126.49,124.65,125.86,4181201
2025-03-01,ANWPX,125.86,126.49,124.36,124.98,3241667
2025-03-02,ANWPX,124.98,127.26,124.36,126.63,3656481
2025-03-03,ANWPX,126.63,127.26,122.91,123.53,521205
2025-03-04,ANWPX,123.53,126.61,122.91,125.98,2503367
2025-03-05,ANWPX,125.98,126.74,125.35,126.11,1700252
2025-03-06,ANWPX,126.11,126.74,124.14,124.76,2496582
2025-03-07,ANWPX,124.76,125.38,121.92,122.53,1989282
2025-03-08,ANWPX,122.53,123.14,121.91,122.52,4436758
2025-03-09,ANWPX,122.52,123.29,121.91,122.68,4221468
2025-03-10,ANWPX,122.68,123.29,121.75,122.36,1091264
2025-03-11,ANWPX,122.36,122.97,120.49,121.10,2970697
2025-03-12,ANWPX,121.10,121.71,120.20,120.80,4588027
2025-03-13,ANWPX,120.80,121.40,118.20,118.79,890376
2025-03-14,ANWPX,118.79,119.49,118.20,118.90,1388624
2025-03-15,ANWPX,118.90,120.05,118.31,119.45,2029684
2025-03-16,ANWPX,119.45,120.05,117.44,118.03,2747612
2025-03-17,ANWPX,118.03,118.62,115.80,116.38,2304148
2025-03-18,ANWPX,116.38,116.96,115.23,115.81,4211561
2025-03-19,ANWPX,115.81,117.32,115.23,116.74,4228044
2025-03-20,ANWPX,116.74,118.33,116.16,117.74,706466
2025-03-21,ANWPX,117.74,119.56,117.15,118.97,4407378
2025-02-21,VGSLX,107.42,109.95,106.89,109.40,2677715
2025-02-22,VGSLX,109.40,111.55,108.85,111.00,1343255
2025-02-23,VGSLX,111.00,113.88,110.44,113.31,3062983
2025-02-24,VGSLX,113.31,113.88,111.89,112.45,1485844
2025-02-25,VGSLX,112.45,113.12,111.89,112.56,3224969
2025-02-26,VGSLX,112.56,113.12,110.99,111.55,2904841
2025-02-27,VGSLX,111.55,113.47,110.99,112.91,3709510
2025-02-28,VGSLX,112.91,114.63,112.35,114.06,3419105
2025-03-01,VGSLX,114.06,117.43,113.49,116.85,4628338
2025-03-02,VGSLX,116.85,118.13,116.27,117.54,1055539
2025-03-03,VGSLX,117.54,118.86,116.95,118.27,4004429
2025-03-04,VGSLX,118.27,118.86,117.61,118.20,2036621
2025-03-05,VGSLX,118.20,119.39,117.61,118.80,2524810
2025-03-06,VGSLX,118.80,119.39,117.78,118.37,2302264
2025-03-07,VGSLX,118.37,119.35,117.78,118.76,3722277
2025-03-08,VGSLX,118.76,120.68,118.17,120.08,1334619
2025-03-09,VGSLX,120.08,120.70,119.48,120.10,1156039
2025-03-10,VGSLX,120.10,121.56,119.50,120.96,3755481
2025-03-11,VGSLX,120.96,122.28,120.36,121.67,4115056
2025-03-12,VGSLX,121.67,124.70,121.06,124.08,1951615
2025-03-13,VGSLX,124.08,126.68,123.46,126.05,623253
2025-03-14,VGSLX,126.05,127.98,125.42,127.34,1835156
2025-03-15,VGSLX,127.34,128.18,126.70,127.54,4050912
2025-03-16,VGSLX,127.54,129.55,126.90,128.91,4372846
2025-03-17,VGSLX,128.91,129.55,127.09,127.73,4889956
2025-03-18,VGSLX,127.73,128.37,126.07,126.70,2801379
2025-03-19,VGSLX,126.70,128.35,126.07,127.71,3237105
2025-03-20,VGSLX,127.71,128.79,127.07,128.15,4257472
2025-03-21,VGSLX,128.15,128.79,126.74,127.38,4230114
2025-02-21,FRESX,52.51,52.77,52.20,52.46,4480870
2025-02-22,FRESX,52.46,52.72,50.57,50.82,2268700
2025-02-23,FRESX,50.82,51.07,50.24,50.49,1163481
2025-02-24,FRESX,50.49,50.74,49.82,50.07,1567044
2025-02-25,FRESX,50.07,51.76,49.82,51.50,4160008
2025-02-26,FRESX,51.50,51.76,51.22,51.48,3090665
2025-02-27,FRESX,51.48,52.74,51.22,52.48,3308174
2025-02-28,FRESX,52.48,52.74,51.67,51.93,1386477
2025-03-01,FRESX,51.93,52.19,50.92,51.18,3169668
2025-03-02,FRESX,51.18,51.76,50.92,51.50,949281
2025-03-03,FRESX,51.50,51.76,50.96,51.22,2505062
